ZREP,ZFIN,Material,RI Description,Cell,CBU Brand,RI CBU,RI Brand,RI Occasion,Major Pack,Minor Pack,Flavor/Form,Supply Segment,Product Type,Consumption Type,CRI Number,CRI Fert,CRI Description,CRI CBU,CRI Brand,CI Child Ingredient,CRI Major Pack,CRI Minor Pack,CRI UDP3_Brand Flavor/Form,CRI Supply Segment,Core/Non_Core/Innov/Seasonal,RI UDP1_DMR Type,Display Type,GSV 2024,NSV 2024,MAC $ 2024,GSV 2025,NSV 2025,MAC$ 2025,MAC_perc,Prime margin,Growth,Price Increase,List Price,GSV per case,Trade rate,NSV per case,Raw Materials,Packaging,Raw Waste,Package Waste,Total Primes,Labor,EXP PROD,OH Labor,OH Expense,Coman/Copack,Depreciation,Total MCC,Total WTD ICE,Logistics,Logistics/NSV,Total COGS Per Case,COGS_perc GSV,MAC $ Per Case,Raw materials per tonne,Plant,Declared weight,Case Count,List price per tonne,GSV per tonne,NSV per tonne,Packaging Per Tonne,Total primes per tonne,Labor per tonne,EXP PROD per tonne,Raw waste per tonne,Package Waste Per Tonne,OH Labor per tonne,OH Expense per tonne,Coman/Copack Per Tonne,Depreciation per tonne,Total MCC per tonne,Total WTD ICE per tonne,Logistics per tonne,MAC $ Per Tonne
144375.00,,M1099600,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Seasonal,ChocolateTWIX,Chocolate,TWIX,Non-Seasonal Gifting,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Confectionery Bar,Future Consumption,144375.0,0.0,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Chocolate,TWIX,Caramel,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Seasonal,SEAS,NON-DISPLAY,$1514241.54,$1312530.69641949,$253839.685920884,,,,19.34%,50.22%,,Post - June 2022,71.46,70.24518,13.32%,60.88787858,26.23044912,2.877855171,1.099402467,0.100063272,30.30777003,3.175457557,2.039040468,0.374339565,0.24955971,0,2.403672031,8.242069331,38.54983936,10.56249749,17.35%,49.11233685,70%,11.77554173,2891.363439,TOP,9.072,1.0,7876.984127,7743.075397,6711.626827,317.2238945,3340.803575,350.0283903,224.7619563,121.186339,11.02990212,41.26317956,27.50878638,0,264.9550299,908.5173425,4249.320917,1164.296461,1298.00945
144375.00,,M1099600,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Seasonal,ChocolateTWIX,Chocolate,TWIX,Non-Seasonal Gifting,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Confectionery Bar,Future Consumption,144375.0,0.0,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Chocolate,TWIX,Caramel,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Seasonal,SEAS,NON-DISPLAY,,,,$1595326.63,$1387934.1681,$272552.03296848,19.64%,50.41%,,Post - June 2022,71.46,70.24518,13.00%,61.1133066,26.23044912,2.877855171,1.099402467,0.100063272,30.30777003,3.175457557,2.039040468,0.374339565,0.24955971,0,2.403672031,8.242069331,38.54983936,10.56249749,17.28%,49.11233685,70%,12.00096975,2891.363439,TOP,9.072,1.0,7876.984127,7743.075397,6736.475595,317.2238945,3340.803575,350.0283903,224.7619563,121.186339,11.02990212,41.26317956,27.50878638,0,264.9550299,908.5173425,4249.320917,1164.296461,1322.858217
431625.00,,10241518,ST ORG JLYBN SAMS 54OZ 6CS,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Stand Up All Other,X-large,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Chewy /Toffee Candy,Future Consumption,431625.0,0.0,ST ORG JLYBN SAMS 54OZ 6CS,Fruity Confections,STARBURST,Original,Stand Up All Other,X-large,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Seasonal,SEAS,NON-DISPLAY,$1576440.36,$1322677.94918696,$-56266.5970105726,,,,-4.25%,47.25%,,Post - June 2024,59.16,58.15428,16.10%,48.79308203,17.73993,7.9976,0,0,25.73753,0,0,0,0,16.7739,0.09729,16.87119,42.60872,8.260015208,16.93%,50.86873521,87%,-2.075653174,1931.402286,COM,9.185,6.0,6440.936309,6331.440392,5312.257162,870.7240065,2802.126293,0,0,0,0,0,0,1826.227545,10.59227001,1836.819815,4638.946108,899.2939802,-225.9829259
100674.00,427545,M0585100,STARBURST ORIGINAL JELLYBEANS 14OZ 12/CA,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Laydown All Other,Medium,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Jellies & Gums,Future Consumption,100674.0,0.0,STARBURST ORIGINAL JELLYBEANS 14OZ 12/CA,Fruity Confections,STARBURST,Original,Laydown All Other,Medium,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Seasonal,SEAS,NON-DISPLAY,$6515340,$5466554.1228948,$782246.73229314,,,,14.31%,60.53%,,Post - June 2023,30.72,30.19776,16.10%,25.33677282,8.136510833,1.862838986,0,0,9.999349819,0,0,0,0,7.305770309,0.122702821,7.42847313,17.42782295,4.283337228,16.91%,21.71116018,72%,3.625612644,1708.274372,COM,4.763,12.0,6449.716565,6340.071384,5319.498808,391.1062326,2099.380604,0,0,0,0,0,0,1533.858977,25.76166723,1559.620645,3659.001249,899.2939803,761.2035784
466249.00,,10286241,STB ORG JELLYBEANS DRC DT 24CT IDM,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Easter,Laydown All Other,Laydown,STARBURST CHEWS ALL PINK,Starch Molded,Jellies & Gums,Future Consumption,466249.0,0.0,STB ORG JELLYBEANS DRC DT 24CT IDM,Fruity Confections,STARBURST,Mixed,Laydown All Other,Laydown,STARBURST CHEWS ALL PINK,Starch Molded,Seasonal,SEAS,NON-DISPLAY,$91625.04,$76875.9942186288,$14273.6780611398,,,,18.57%,70.34%,,Post - June 2023,61.44,60.39552,16.10%,50.67354564,9.06004,5.61,0.358,0,15.02804,0.8458,2.1298,0.0534,0.0356,13.82,0.7857,17.6703,32.69834,8.566674455,16.91%,41.26501446,68%,9.408531187,951.0854503,COP,9.526,24.0,6449.716565,6340.071384,5319.498808,588.9145497,1577.581356,88.78857863,223.5775772,37.58135629,0,5.605710687,3.737140458,1450.766324,82.47952971,1854.95486,3432.536217,899.2939802,987.6686108
287715.00,441410,10110540,ST ORI FS 25LB BULK,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,287715.0,0.0,ST ORI FS 25LB BULK,Fruity Confections,STARBURST,Original,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$8095555.92,$6792399.87346806,$1999417.58835338,,,,29.44%,66.68%,,Post - June 2022,74.93,73.65619,16.10%,61.79962199,13.21482,6.24854,0.76646,0.36242,20.59224,7.05717,3.31628,0.59151,0.39434,0,1.45869,12.81799,33.41023,10.19799374,16.50%,43.60822374,59%,18.19139825,1165.328042,WAC,11.34,1.0,6607.583774,6495.25485,5449.702115,551.0176367,1815.89418,622.3253968,292.4409171,67.58906526,31.95943563,52.16137566,34.77425044,0,128.6322751,1130.334215,2946.228395,899.2939806,1604.17974
431625.00,,10241518,ST ORG JLYBN SAMS 54OZ 6CS,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Stand Up All Other,X-large,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Chewy /Toffee Candy,Future Consumption,431625.0,0.0,ST ORG JLYBN SAMS 54OZ 6CS,Fruity Confections,STARBURST,Original,Stand Up All Other,X-large,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Seasonal,SEAS,NON-DISPLAY,,,,$4350200.31,$3749872.66722,$-55336.2988466342,-1.48%,48.66%,,Post - June 2024,59.16,58.15428,13.80%,50.12898936,17.73993,7.9976,0,0,25.73753,0,0,0,0,16.7739,0.09729,16.87119,42.60872,8.260015208,16.48%,50.86873521,87%,-0.739745848,1931.402286,COM,9.185,6.0,6440.936309,6331.440392,5457.701618,870.7240065,2802.126293,0,0,0,0,0,0,1826.227545,10.59227001,1836.819815,4638.946108,899.2939802,-80.53847011
466422.00,,10286410,MXD MM PARTY FEB PDQ WAGS 17CT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,X-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,107569.0,0.0,M&MS PEANUT FUN SIZE 23LB BULK CASE,Chocolate,M&M'S,Peanut,Funsize,Bulk,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,$22598.35,$19610.7019186755,$7378.1831919864,,,,37.62%,71.38%,,Post - June 2023,193.52,190.23016,13.22%,165.0805021,37.90272,6.21912,2.9631,0.1531,47.23804,7.7905,8.4779,0.6566,0.4377,8.37,2.9206,28.6533,75.89134,27.0805139,16.40%,102.9718539,54%,62.10864816,2210.071137,COP,17.15,17.0,11283.96501,11092.13761,9625.685251,362.6309038,2754.404665,454.2565598,494.3381924,172.7755102,8.927113703,38.28571429,25.52186589,488.0466472,170.2973761,1670.746356,4425.15102,1579.038711,3621.495519
466422.00,,10286410,MXD MM PARTY FEB PDQ WAGS 17CT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,X-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,307744.0,0.0,M&MS MC FS PCH 20LB BULK DW,Chocolate,M&M'S,Milk Chocolate,Funsize,Bulk,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,$32029.46,$27794.9581573938,$10457.3662864944,,,,37.62%,71.38%,,Post - June 2023,193.52,190.23016,13.22%,165.0805021,37.90272,6.21912,2.9631,0.1531,47.23804,7.7905,8.4779,0.6566,0.4377,8.37,2.9206,28.6533,75.89134,27.0805139,16.40%,102.9718539,54%,62.10864816,2210.071137,COP,17.15,17.0,11283.96501,11092.13761,9625.685251,362.6309038,2754.404665,454.2565598,494.3381924,172.7755102,8.927113703,38.28571429,25.52186589,488.0466472,170.2973761,1670.746356,4425.15102,1579.038711,3621.495519
466422.00,,10286410,MXD MM PARTY FEB PDQ WAGS 17CT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,X-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,400724.0,0.0,M&MS PB SUP 34.0OZ 6CS,Chocolate,M&M'S,Peanut Butter,Stand Up All Other,X-large,M&M'S PEANUT BUTTER,Panned Chocolate,Core,DISP,NON-DISPLAY,$312012.6,$270762.515558478,$101869.655130042,,,,37.62%,71.38%,,Post - June 2023,193.52,190.23016,13.22%,165.0805021,37.90272,6.21912,2.9631,0.1531,47.23804,7.7905,8.4779,0.6566,0.4377,8.37,2.9206,28.6533,75.89134,27.0805139,16.40%,102.9718539,54%,62.10864816,2210.071137,COP,17.15,17.0,11283.96501,11092.13761,9625.685251,362.6309038,2754.404665,454.2565598,494.3381924,172.7755102,8.927113703,38.28571429,25.52186589,488.0466472,170.2973761,1670.746356,4425.15102,1579.038711,3621.495519
466422.00,,10286410,MXD MM PARTY FEB PDQ WAGS 17CT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,X-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,400801.0,0.0,M&MS MC XL SUP 38OZ 6CS,Chocolate,M&M'S,Milk Chocolate,Stand Up All Other,X-large,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,$233893.02,$202970.849468161,$76364.2278700409,,,,37.62%,71.38%,,Post - June 2023,193.52,190.23016,13.22%,165.0805021,37.90272,6.21912,2.9631,0.1531,47.23804,7.7905,8.4779,0.6566,0.4377,8.37,2.9206,28.6533,75.89134,27.0805139,16.40%,102.9718539,54%,62.10864816,2210.071137,COP,17.15,17.0,11283.96501,11092.13761,9625.685251,362.6309038,2754.404665,454.2565598,494.3381924,172.7755102,8.927113703,38.28571429,25.52186589,488.0466472,170.2973761,1670.746356,4425.15102,1579.038711,3621.495519
466422.00,,10286410,MXD MM PARTY FEB PDQ WAGS 17CT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,X-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,400823.0,0.0,M&MS PN XL SUP 38OZ 6CS,Chocolate,M&M'S,Peanut,Stand Up All Other,X-large,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,$312012.6,$270762.515558478,$101869.655130042,,,,37.62%,71.38%,,Post - June 2023,193.52,190.23016,13.22%,165.0805021,37.90272,6.21912,2.9631,0.1531,47.23804,7.7905,8.4779,0.6566,0.4377,8.37,2.9206,28.6533,75.89134,27.0805139,16.40%,102.9718539,54%,62.10864816,2210.071137,COP,17.15,17.0,11283.96501,11092.13761,9625.685251,362.6309038,2754.404665,454.2565598,494.3381924,172.7755102,8.927113703,38.28571429,25.52186589,488.0466472,170.2973761,1670.746356,4425.15102,1579.038711,3621.495519
461041.00,,10280753,MXD PRTYSZ XL SUP NPP 64QPLT,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Mixed,XX-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,400801.0,0.0,M&MS MC XL SUP 38OZ 6CS,Chocolate,M&M'S,Milk Chocolate,Stand Up All Other,X-large,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$1.72,$1.52736,$0.659727074623,43.19%,67.52%,,Post - June 2022,753.28,740.47424,11.20%,657.5411251,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3856857,16.33%,107.3856857,15%,550.1554394,,,0,64.0,,,,,,,,,,,,,,,,,
461041.00,,10280753,MXD PRTYSZ XL SUP NPP 64QPLT,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Mixed,XX-large,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,400823.0,0.0,M&MS PN XL SUP 38OZ 6CS,Chocolate,M&M'S,Peanut,Stand Up All Other,X-large,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$1.72,$1.52736,$0.659727074623,43.19%,67.52%,,Post - June 2022,753.28,740.47424,11.20%,657.5411251,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3856857,16.33%,107.3856857,15%,550.1554394,,,0,64.0,,,,,,,,,,,,,,,,,
299147.00,,10110875,ST ORI FS ESTR 325KG BULKT,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Easter,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,299147.0,0.0,ST ORI FS ESTR 325KG BULKT,Fruity Confections,STARBURST,Original,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$347911.71,$291907.742758456,$94934.5259575637,,,,32.52%,68.00%,,Post - June 2022,2174.72,2137.74976,16.10%,1793.632376,377.73123,164.70323,21.90841,9.55279,573.89566,178.96929,95.08401,16.957386,11.304924,0,41.82366,344.13927,918.03493,292.2705436,16.29%,1210.305474,57%,583.3269023,1162.249938,WAC,325,1.0,6691.446154,6577.691569,5518.868849,506.7791692,1765.8328,550.6747385,292.5661846,67.41049231,29.3932,52.17657231,34.78438154,0,128.6881846,1058.890062,2824.722862,899.2939803,1794.852007
225811.00,427519,M3359600,STARBURST FS 325KG BULK TOTE,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,225811.0,0.0,STARBURST FS 325KG BULK TOTE,Fruity Confections,STARBURST,Original,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$302634.66,$253919.020090105,$83660.475285014,,,,32.95%,68.43%,,Post - June 2022,2174.72,2137.74976,16.10%,1793.632376,375.42101,159.79823,21.77442,9.2683,566.26196,178.96929,95.08401,16.957386,11.304924,0,41.82366,344.13927,910.40123,292.2705436,16.29%,1202.671774,56%,590.9606023,1155.141569,WAC,325,1.0,6691.446154,6577.691569,5518.868849,491.6868615,1742.344492,550.6747385,292.5661846,66.99821538,28.51784615,52.17657231,34.78438154,0,128.6881846,1058.890062,2801.234554,899.2939803,1818.340315
255471.00,431129,M4232800,STARBURST FVR FS 325KG BULK TOTE,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS FAVERED,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,255471.0,0.0,STARBURST FVR FS 325KG BULK TOTE,Fruity Confections,STARBURST,FaveReds,Funsize,Bulk,STARBURST CHEWS FAVERED,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$309158.82,$259392.9744419,$82695.7935194291,,,,31.88%,68.57%,,Post - June 2022,2174.72,2137.74976,16.10%,1793.632376,376.55379,156.20123,21.84012,9.05967,563.65481,187.20861,103.35092,17.921082,11.947388,0,45.45994,365.88794,929.54275,292.2705436,16.29%,1221.813294,57%,571.8190823,1158.627046,WAC,325,1.0,6691.446154,6577.691569,5518.868849,480.6191692,1734.322492,576.0264923,318.0028308,67.20036923,27.87590769,55.14179077,36.76119385,0,139.8767385,1125.809046,2860.131538,899.2939803,1759.44333
391390.00,454045,10195642,STB ORG JELBN BAG 12/14OZ SRP,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Laydown All Other,Medium,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Jellies & Gums,Future Consumption,391390.0,0.0,STB ORG JELBN BAG 12/14OZ SRP,Fruity Confections,STARBURST,Original,Laydown All Other,Medium,STARBURST JELLY BEANS ORIGINAL,Starch Molded,Seasonal,SEAS,NON-DISPLAY,$2203200.6,$1848547.47772093,$207521.120402737,,,,11.23%,59.36%,,Post - June 2023,31.92,31.37736,16.10%,26.32649051,7.1936,3.03299,0.442289034,0.031179932,10.70005897,0.247294273,0.244012355,0.005490192,0.003660128,7.662318208,0.224862038,8.387637194,19.08769616,4.283337228,16.27%,23.37103339,74%,2.955457121,1510.308629,COP,4.763,12.0,6701.658619,6587.730422,5527.29173,636.7814403,2246.495689,51.91985576,51.23081146,92.85933949,6.546280076,1.152675205,0.768450136,1608.716819,47.21016964,1760.998781,4007.49447,899.2939803,620.5032797
287715.00,441410,10110540,ST ORI FS 25LB BULK,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,287715.0,0.0,ST ORI FS 25LB BULK,Fruity Confections,STARBURST,Original,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,,,,$11227435.83,$9678049.68546,$3030834.64893513,31.32%,67.57%,,Post - June 2022,74.93,73.65619,13.80%,63.49163578,13.21482,6.24854,0.76646,0.36242,20.59224,7.05717,3.31628,0.59151,0.39434,0,1.45869,12.81799,33.41023,10.19799374,16.06%,43.60822374,59%,19.88341204,1165.328042,WAC,11.34,1.0,6607.583774,6495.25485,5598.909681,551.0176367,1815.89418,622.3253968,292.4409171,67.58906526,31.95943563,52.16137566,34.77425044,0,128.6322751,1130.334215,2946.228395,899.2939806,1753.387305
255471.00,431129,M4232800,STARBURST FVR FS 325KG BULK TOTE,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS FAVERED,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,255471.0,0.0,STARBURST FVR FS 325KG BULK TOTE,Fruity Confections,STARBURST,FaveReds,Funsize,Bulk,STARBURST CHEWS FAVERED,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,,,,$360733.97,$310952.68214,$104778.148410148,33.70%,69.41%,,Post - June 2022,2174.72,2137.74976,13.80%,1842.740293,376.55379,156.20123,21.84012,9.05967,563.65481,187.20861,103.35092,17.921082,11.947388,0,45.45994,365.88794,929.54275,292.2705436,15.86%,1221.813294,57%,620.9269995,1158.627046,WAC,325,1.0,6691.446154,6577.691569,5669.970133,480.6191692,1734.322492,576.0264923,318.0028308,67.20036923,27.87590769,55.14179077,36.76119385,0,139.8767385,1125.809046,2860.131538,899.2939803,1910.544614
225811.00,427519,M3359600,STARBURST FS 325KG BULK TOTE,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,225811.0,0.0,STARBURST FS 325KG BULK TOTE,Fruity Confections,STARBURST,Original,Funsize,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,,,,$335164.69,$288911.96278,$100352.4224106,34.73%,69.27%,,Post - June 2022,2174.72,2137.74976,13.80%,1842.740293,375.42101,159.79823,21.77442,9.2683,566.26196,178.96929,95.08401,16.957386,11.304924,0,41.82366,344.13927,910.40123,292.2705436,15.86%,1202.671774,56%,640.0685195,1155.141569,WAC,325,1.0,6691.446154,6577.691569,5669.970133,491.6868615,1742.344492,550.6747385,292.5661846,66.99821538,28.51784615,52.17657231,34.78438154,0,128.6881846,1058.890062,2801.234554,899.2939803,1969.441599
239539.00,,10146024,M&MS PB FUN SIZE 23LB BULK CA,Seasonal,ChocolateM&M'S,Chocolate,M&M'S,Non-Seasonal Gifting,Funsize,Bulk,M&M'S PEANUT BUTTER,Panned Chocolate,Bite Size Chocolate,Future Consumption,239539.0,0.0,M&MS PB FUN SIZE 23LB BULK CA,Chocolate,M&M'S,Peanut Butter,Funsize,Bulk,M&M'S PEANUT BUTTER,Panned Chocolate,Seasonal,SEAS,NON-DISPLAY,,,,$465131.23,$380477.34614,$-173053.172651338,-45.48%,9.81%,,Pre - April 2021,72.71,71.47393,18.20%,58.46567474,44.7023,6.2717,1.52557,0.22994,52.72951,11.11375,5.69138,0.803502,0.535668,0,5.15701,23.30131,76.03082,9.026899201,15.44%,85.0577192,119%,-26.59204446,4285.934803,CLV,10.43,1.0,6971.236817,6852.725791,5605.529697,601.3135187,5055.561841,1065.556088,545.6740173,146.2674976,22.04602109,77.03758389,51.35838926,0,494.4400767,2234.066155,7289.627996,865.4745159,-2549.572815
239539.00,,10146024,M&MS PB FUN SIZE 23LB BULK CA,Seasonal,ChocolateM&M'S,Chocolate,M&M'S,Non-Seasonal Gifting,Funsize,Bulk,M&M'S PEANUT BUTTER,Panned Chocolate,Bite Size Chocolate,Future Consumption,239539.0,0.0,M&MS PB FUN SIZE 23LB BULK CA,Chocolate,M&M'S,Peanut Butter,Funsize,Bulk,M&M'S PEANUT BUTTER,Panned Chocolate,Seasonal,SEAS,NON-DISPLAY,$442025.78,$363551.692343643,$-162482.131105593,,,,-44.69%,10.30%,,Pre - April 2021,72.71,71.47393,17.75%,58.78496094,44.7023,6.2717,1.52557,0.22994,52.72951,11.11375,5.69138,0.803502,0.535668,0,5.15701,23.30131,76.03082,9.026899201,15.36%,85.0577192,119%,-26.27275827,4285.934803,CLV,10.43,1.0,6971.236817,6852.725791,5636.141988,601.3135187,5055.561841,1065.556088,545.6740173,146.2674976,22.04602109,77.03758389,51.35838926,0,494.4400767,2234.066155,7289.627996,865.4745159,-2518.960524
425190.00,,10234679,ST ORG FS ECOMM 4LB BULK,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Non-Seasonal Gifting,Bulk,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,425190.0,0.0,ST ORG FS ECOMM 4LB BULK,Fruity Confections,STARBURST,Original,Bulk,Bulk,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,OSFC,NON-DISPLAY,$51231.6,$42984.758155752,$6092.56358648096,,,,14.17%,57.02%,,Pre - April 2021,13.1,12.8773,16.10%,10.8044181,2.10236,2.05434,0.376673802,0.109829931,4.643203733,1.002590242,0.584825806,0.103335249,0.068890166,0.930207373,0.308652166,2.998501002,7.641704735,1.63131928,15.10%,9.273024015,72%,1.531394082,1158.963616,COP,1.814,1.0,7221.609702,7098.842337,5956.12905,1132.491731,2559.649246,552.6958335,322.3957034,207.6481819,60.5457172,56.96540739,37.97693826,512.7934802,170.1500364,1652.977399,4212.626646,899.2939802,844.2084247
399333.00,,10203562,SKT ORG JAR 54OZ 6/CS CLUB SHOP PLT,Fruit Snacks,Fruity ConfectionsSKITTLES,Fruity Confections,SKITTLES,Not Applicable,Bottle,Canister,SKITTLES ORIGINAL,Panned Sugar,Chewy /Toffee Candy,Future Consumption,399333.0,0.0,SKT ORG JAR 54OZ 6/CS CLUB SHOP PLT,Fruity Confections,SKITTLES,Original,Bottle,Canister,SKITTLES ORIGINAL,Panned Sugar,Core,OSFC,NON-DISPLAY,$4178028,$3558563.0691156,$1291584.45877647,,,,36.30%,65.75%,,Post - June 2023,2685,2639.355,14.83%,2248.02496,506.31939,348.9788,72.5977,12.5116,940.40749,102.8665,89.3247,49.8879,33.2586,156.28,45.5651,477.1828,1417.59029,337.7198475,15.02%,1755.310138,67%,492.7148229,1102.46306,COP,459.262,300.0,5846.336078,5746.948365,4894.863848,759.8686588,2047.64925,223.9821714,194.4961699,158.0746937,27.24283742,108.6262308,72.41748719,340.285066,99.21373856,1039.020864,3086.670114,735.3533441,1072.840389
273466.00,436504,10098870,SK ORI FS 10.72OZ 24CS,Seasonal,Fruity ConfectionsSKITTLES,Fruity Confections,SKITTLES,Non-Seasonal Gifting,Laydown Funsize,Funsize,SKITTLES ORIGINAL,Panned Sugar,Chewy /Toffee Candy,Future Consumption,273466.0,0.0,SK ORI FS 10.72OZ 24CS,Fruity Confections,SKITTLES,Original,Laydown Funsize,Funsize,SKITTLES ORIGINAL,Panned Sugar,Seasonal,SEAS,NON-DISPLAY,$491.52,$418.469732352,$175.628147481196,,,,41.97%,71.03%,,Post - June 2022,61.44,60.39552,14.86%,51.41946836,8.03264,6.15288,0.3962,0.3133,14.89502,4.6607,1.5937,0.1916,0.1277,0,0.6799,7.2536,22.14862,7.690439741,14.96%,29.83905974,49%,21.58040862,1101.266795,WAC,7.294,24.0,8423.361667,8280.164519,7049.556946,843.5536057,2042.092131,638.9772416,218.4946531,54.31861804,42.95311215,26.26816562,17.50754044,0,93.21360022,994.461201,3036.553332,1054.351486,2958.652128
